Dato;1 år;2 år;3 år;4 år;5 år;6 år;7 år;8 år;9 år;10 år;11 år;12 år;13 år;14 år;15 år;16 år;17 år;18 år;19 år;20 år;21 år;22 år;23 år;24 år;25 år;26 år;27 år;28 år;29 år;30 år;31 år;32 år;33 år;34 år;35 år;36 år;37 år;38 år;39 år;40 år;41 år;42 år;43 år;44 år;45 år;46 år;47 år;48 år;49 år;50 år;51 år;52 år;53 år;54 år;55 år;56 år;57 år;58 år;59 år;60 år;61 år;62 år;63 år;64 år;65 år;66 år;67 år;68 år;69 år;70 år;71 år;72 år;73 år;74 år;75 år;76 år;77 år;78 år;79 år;80 år;81 år;82 år;83 år;84 år;85 år;86 år;87 år;88 år;89 år;90 år;91 år;92 år;93 år;94 år;95 år;96 år;97 år;98 år;99 år;100 år;101 år;102 år;103 år;104 år;105 år;106 år;107 år;108 år;109 år;110 år;111 år;112 år;113 år;114 år;115 år;116 år;117 år;118 år;119 år;120 år
15-07-2016;0,286;0,2710254212;0,2814819682;0,31882453;0,3815029656;0,4611880353;0,5580963262;0,6625604212;0,7672789273;0,8631030126;0,9509552235;1,0312934157;1,1029928174;1,1615895637;1,2034190879;1,2287540605;1,2472334898;1,2675511364;1,2956305022;1,3355738611;1,3850935001;1,4410300064;1,5010323026;1,5633824292;1,6268232482;1,6904362017;1,7535534542;1,815694018;1,8765168398;1,9357860343;1,9933449144;2,0490964585;2,1029885314;2,1550026464;2,2051453838;2,2534418181;2,2999304715;2,3446594349;2,3876833854;2,429061296;2,4688546812;2,5071262581;2,5439389319;2,579355034;2,6134357571;2,6462407434;2,6778277946;2,7082526733;2,7375689785;2,7658280762;2,7930790739;2,8193688269;2,8447419705;2,8692409695;2,8929061818;2,9157759306;2,9378865831;2,9592726331;2,9799667855;3,0000000406;3,0194017782;3,0381998405;3,0564206117;3,0740890966;3,0912289945;3,1078627715;3,1240117286;3,1396960673;3,1549349511;3,1697465643;3,1841481679;3,1981561517;3,2117860838;3,2250527576;3,2379702358;3,2505518915;3,2628104474;3,2747580123;3,2864061159;3,2977657407;3,3088473527;3,31966093;3,3302159895;3,3405216123;3,3505864673;3,3604188335;3,370026621;3,3794173906;3,3885983723;3,3975764827;3,4063583414;3,4149502863;3,4233583883;3,4315884646;3,4396460918;3,4475366179;3,4552651738;3,4628366838;3,4702558758;3,4775272912;3,4846552934;3,4916440766;3,4984976739;3,5052199646;3,5118146817;3,5182854185;3,524635635;3,5308686641;3,5369877171;3,5429958896;3,5488961662;3,5546914255;3,560384445;3,5659779051;3,5714743936;3,5768764094;3,5821863666;3,5874065976;3,5925393568;3,597586824
18-07-2016;0,285;0,2650344931;0,2779790179;0,305559322;0,3597358193;0,4385540928;0,5341758723;0,6388464373;0,7432649107;0,8401263343;0,9259202478;1,0044121875;1,0773354566;1,1385574576;1,1825236921;1,2085474703;1,226711688;1,2462666997;1,2735159844;1,3128195394;1,3620081726;1,4178664782;1,477971676;1,5405537579;1,6043174766;1,6683161854;1,7318612464;1,7944562217;1,8557485741;1,9154938942;1,9735291941;2,0297528292;2,0841093128;2,136577772;2,1871631355;2,2358893849;2,2827943738;2,3279258457;2,371338372;2,4130910011;2,4532454555;2,4918647575;2,5290121858;2,5647504919;2,5991413178;2,6322447727;2,6641191315;2,6948206301;2,7244033343;2,7529190674;2,7804173806;2,8069455584;2,8325486486;2,8572695116;2,8811488831;2,9042254465;2,9265359121;2,9481150996;2,9689960229;2,9892099755;3,0087866153;3,0277540474;3,0461389054;3,0639664294;3,0812605421;3,0980439206;3,1143380659;3,1301633684;3,1455391706;3,1604838266;3,1750147577;3,189148506;3,2029007838;3,2162865213;3,229319911;3,242014449;3,2543829751;3,2664377092;3,2781902864;3,2896517898;3,3008327808;3,3117433286;3,3223930366;3,3327910685;3,3429461718;3,3528667006;3,3625606366;3,372035609;3,381298913;3,3903575278;3,3992181326;3,4078871224;3,4163706228;3,4246745032;3,4328043906;3,4407656808;3,4485635509;3,4562029692;3,4636887063;3,4710253442;3,4782172853;3,4852687616;3,4921838421;3,4989664409;3,5056203245;3,5121491182;3,5185563131;3,5248452718;3,5310192345;3,5370813242;3,5430345524;3,5488818234;3,5546259395;3,560269605;3,565815431;3,5712659386;3,5766235634;3,5818906587;3,5870694993;3,5921622841
19-07-2016;0,286;0,2700271956;0,2758981275;0,3073555556;0,3646247582;0,4414613304;0,534583023;0,6377339013;0,7389859914;0,8332537374;0,9193055521;0,9984038197;1,0703549619;1,1297572523;1,1719873439;1,1968698362;1,2144094172;1,233693607;1,2609046736;1,3003138342;1,3496861349;1,4057756821;1,4661423325;1,5290038297;1,5930562558;1,6573468243;1,7211825668;1,7840640189;1,8456365619;1,9056543939;1,9639536371;2,0204321248;2,0750341155;2,1277386763;2,1785508157;2,2274946941;2,2746084127;2,3199400088;2,3635443772;2,405480906;2,4458116651;2,4846000245;2,5219096065;2,5578034978;2,5923436655;2,6255905317;2,657602671;2,6884366053;2,7181466728;2,7467849549;2,7744012476;2,8010430667;2,8267556787;2,8515821501;2,8755634113;2,8987383291;2,9211437867;2,9428147665;2,9637844358;2,9840842329;3,0037439516;3,0227918254;3,041254609;3,0591576565;3,0765249984;3,0933794131;3,1097424977;3,125634733;3,1410755473;3,1560833755;3,1706757155;3,1848691817;3,1986795552;3,2121218313;3,2252102638;3,2379584075;3,2503791577;3,2624847869;3,2742869803;3,2857968687;3,2970250587;3,3079816626;3,3186763249;3,3291182483;3,3393162177;3,3492786227;3,359013479;3,368528448;3,3778308562;3,3869277121;3,3958257234;3,404531312;3,4130506295;3,4213895701;3,4295537845;3,4375486915;3,4453794897;3,4530511688;3,4605685192;3,4679361421;3,4751584589;3,482239719;3,4891840088;3,4959952589;3,5026772514;3,5092336271;3,5156678916;3,5219834219;3,5281834715;3,534271177;3,5402495621;3,5461215436;3,5518899355;3,5575574535;3,5631267196;3,5686002656;3,5739805373;3,579269898;3,5844706318;3,5895849471
20-07-2016;0,294;0,2790248213;0,2842990406;0,3171546692;0,3760311413;0,456089665;0,5533740886;0,6591284815;0,7649526715;0,864159214;0,9547738797;1,0351853298;1,1039808254;1,1592680127;1,1996851431;1,2265315298;1,2483528398;1,272689499;1,3046864901;1,3479249541;1,3998925024;1,4575747576;1,5187952721;1,5819652201;1,6459239594;1,7098256882;1,7730578469;1,835181713;1,8958887206;1,9549680609;2,0122824642;2,0677499761;2,121330166;2,1730136386;2,2228140275;2,2707618638;2,3168998732;2,3612793639;2,403957453;2,4449949411;2,4844546863;2,522400369;2,558895558;2,5940030133;2,6277841722;2,6602987798;2,6916046298;2,7217573933;2,7508105143;2,7788151572;2,805820194;2,8318722215;2,8570156011;2,8812925151;2,9047430352;2,9274051984;2,949315089;2,9705069233;2,9910131354;3,0108644632;3,030090033;3,0487174429;3,0667728432;3,0842810141;3,1012654406;3,117748384;3,1337509503;3,149293155;3,1643939846;3,1790714552;3,1933426675;3,2072238591;3,2207304535;3,2338771065;3,2466777501;3,259145633;3,2712933598;3,2831329269;3,294675757;3,3059327309;3,3169142178;3,3276301035;3,338089817;3,3483023558;3,3582763089;3,3680198792;3,3775409041;3,3868468751;3,3959449559;3,4048419998;3,413544566;3,4220589344;3,4303911206;3,4385468888;3,4465317648;3,4543510479;3,4620098225;3,4695129681;3,4768651698;3,4840709278;3,4911345659;3,4980602404;3,5048519479;3,5115135325;3,5180486937;3,524460992;3,5307538564;3,5369305896;3,5429943741;3,5489482773;3,5547952571;3,560538166;3,5661797566;3,571722685;3,5771695158;3,5825227254;3,587784706;3,5929577691;3,598044149;3,6030460055
21-07-2016;0,297;0,2830228868;0,2919862488;0,321363154;0,3798430614;0,4599055186;0,5564941409;0,6623550201;0,7679833754;0,8633970977;0,9494945537;1,0291876865;1,1027958652;1,164435286;1,2089709616;1,2358962179;1,2550784299;1,2755556323;1,3034983048;1,3431841975;1,3924358451;1,4481146446;1,50787056;1,5699860342;1,6332039271;1,6966054257;1,7595222865;1,8214730256;1,8821160492;1,9412149148;1,9986123804;2,0542108831;2,1079577679;2,1598340532;2,2098458519;2,2580177994;2,3043880067;2,3490041809;2,3919206412;2,4331960281;2,4728915463;2,5110696256;2,5477929043;2,5831234656;2,6171222718;2,6498487515;2,6813605072;2,7117131169;2,7409600075;2,7691523851;2,7963392082;2,8225671933;2,8478808463;2,8723225114;2,8959324335;2,9187488306;2,9408079715;2,9621442578;2,9827903081;3,0027770417;3,0221337627;3,040888242;3,0590667972;3,0766943699;3,0937946005;3,1103898993;3,126501515;3,1421495995;3,1573532697;3,1721306659;3,1864990075;3,2004746447;3,2140731086;3,2273091574;3,2401968201;3,2527494384;3,2649797048;3,2768996996;3,2885209255;3,2998543391;3,3109103819;3,3216990088;3,3322297145;3,3425115588;3,3525531906;3,3623628696;3,3719484875;3,3813175876;3,3904773832;3,3994347748;3,4081963668;3,4167684825;3,4251571785;3,4333682589;3,4414072873;3,4492795994;3,4569903142;3,4645443446;3,4719464079;3,4792010347;3,4863125786;3,4932852241;3,5001229949;3,5068297616;3,5134092484;3,5198650404;3,5262005897;3,5324192214;3,5385241396;3,5445184326;3,5504050782;3,5561869486;3,5618668146;3,5674473506;3,5729311384;3,5783206712;3,5836183575;3,5888265243;3,5939474211;3,5989832223
22-07-2016;0,2972;0,2847203287;0,2894979859;0,3223565253;0,3816376809;0,4580087781;0,5506709942;0,6523556485;0,7526329566;0,8646960871;0,9454671258;1,0104940128;1,0772394172;1,1379984734;1,1835357233;1,2110031781;1,2302083142;1,2504969265;1,2782478566;1,3178793499;1,3672724693;1,4232461378;1,4834015123;1,5459860747;1,6097174814;1,6736586802;1,7371282122;1,7996350363;1,8608306844;1,9204738204;1,9784037766;2,0345206564;2,0887702838;2,1411327616;2,1916137364;2,2402377095;2,2870429008;2,3320773025;2,3753956442;2,4170570626;2,4571233158;2,4956574214;2,5327226235;2,5683816164;2,6026959694;2,6357257073;2,6675290132;2,6981620265;2,7276787146;2,7561308009;2,7835677381;2,8100367133;2,8355826794;2,8602484047;2,8840745361;2,9070996715;2,9293604391;2,9508915805;2,9717260346;2,991895024;3,0114281386;3,0303534193;3,0486974384;3,0664853783;3,0837411066;3,1004872483;3,116745255;3,1325354701;3,1478771921;3,1627887327;3,1772874735;3,1913899186;3,2051117446;3,2184678477;3,2314723879;3,2441388309;3,2564799872;3,268508049;3,2802346253;3,2916707739;3,3028270326;3,3137134478;3,3243396015;3,3347146366;3,3448472811;3,3547458705;3,3644183685;3,3738723872;3,3831152058;3,3921537876;3,4009947971;3,4096446152;3,4181093537;3,4263948691;3,4345067756;3,4424504575;3,4502310799;3,4578536006;3,4653227794;3,472643188;3,4798192194;3,486855096;3,4937548778;3,5005224705;3,507161632;3,5136759797;3,520068997;3,5263440391;3,532504339;3,5385530129;3,5444930655;3,5503273949;3,556058797;3,5616899703;3,5672235201;3,5726619619;3,5780077259;3,5832631604;3,588430535;3,5935120438
25-07-2016;0,2990000001;0,2890160484;0,2939947495;0,3258603219;0,3848454098;0,4617203597;0,5546926559;0,6559859655;0,7584112285;0,8543821187;0,9397961876;1,0174775042;1,0887374228;1,1482673806;1,1912979589;1,2174837965;1,2364992591;1,2571698684;1,2855122852;1,3256945611;1,3754654923;1,4316640306;1,4919319386;1,5545464245;1,6182471196;1,6821133472;1,7454759301;1,8078530842;1,8689033431;1,9283906761;1,9861584377;2,0421097758;2,0961928113;2,1483893687;2,1987063741;2,2471692656;2,2938169363;2,3386978465;2,3818670366;2,4233838323;2,4633100874;2,5017088443;2,538643318;2,5741761335;2,6083687615;2,6412811068;2,6729712182;2,7034950912;2,7329065435;2,7612571467;2,7885962011;2,8149707433;2,8404255783;2,8650033307;2,8887445078;2,9116875732;2,9338690261;2,9553234841;2,9760837682;2,9961809882;3,0156446265;3,034502622;3,0527814499;3,0705062005;3,0877006538;3,1043873519;3,1205876678;3,1363218703;3,1516091871;3,1664678628;3,1809152155;3,194967689;3,2086409026;3,2219496982;3,2349081843;3,2475297776;3,2598272421;3,2718127259;3,2834977959;3,29489347;3,3060102481;3,3168581401;3,3274466938;3,3377850191;3,3478818129;3,3577453805;3,3673836574;3,3768042283;3,3860143465;3,3950209504;3,4038306809;3,4124498959;3,4208846856;3,4291408857;3,4372240905;3,4451396651;3,4528927563;3,4604883044;3,4679310521;3,4752255552;3,482376191;3,4893871669;3,4962625287;3,5030061682;3,50962183;3,5161131188;3,5224835056;3,5287363338;3,534874825;3,5409020844;3,546821106;3,5526347778;3,5583458858;3,563957119;3,5694710733;3,5748902556;3,5802170876;3,585453909;3,5906029815;3,5956664916
26-07-2016;0,299;0,2900143987;0,2989813673;0,3295584867;0,3880503489;0,4651305961;0,5586134219;0,6618394722;0,7645961338;0,8595667592;0,9458638309;1,0251995836;1,0975209594;1,1573105803;1,1998184682;1,2247953607;1,2422496629;1,2612920195;1,2881270457;1,3270447648;1,3758376523;1,4312930884;1,4909966306;1,5531837532;1,6165627463;1,6801891641;1,7433756478;1,8056264015;1,8665890905;1,9260192078;1,9837534647;2,0396897831;2,0937721582;2,1459791502;2,1963150968;2,2448033815;2,2914812655;2,3363959133;2,3796013371;2,4211560486;2,4611212588;2,4995595044;2,5365336047;2,5721058778;2,6063375578;2,6392883703;2,6710162302;2,7015770354;2,7310245352;2,7594102561;2,7867834712;2,8131912046;2,83867826;2,8632872691;2,8870587533;2,9100311952;2,9322411166;2,9537231605;2,9745101748;2,9946332974;3,0141220396;3,0330043689;3,0513067894;3,0690544196;3,0862710672;3,1029793014;3,1192005209;3,1349550202;3,1502620508;3,1651398811;3,1796058513;3,1936764266;3,2073672468;3,2206931734;3,2336683335;3,2463061615;3,2586194384;3,2706203286;3,2823204141;3,2937307278;3,3048617833;3,315723604;3,3263257501;3,336677344;3,3467870938;3,356663316;3,3663139564;3,37574661;3,3849685393;3,3939866922;3,402807718;3,4114379831;3,4198835856;3,428150369;3,4362439348;3,4441696549;3,4519326833;3,4595379661;3,4669902526;3,4742941044;3,4814539043;3,4884738655;3,4953580387;3,5021103208;3,5087344614;3,5152340697;3,5216126211;3,5278734635;3,5340198224;3,5400548072;3,5459814158;3,5518025396;3,5575209685;3,5631393947;3,5686604176;3,5740865473;3,5794202084;3,5846637438;3,5898194181;3,5948894205
27-07-2016;0,308;0,2940228168;0,2962079935;0,3200978006;0,3717752706;0,441494058;0,5285392414;0,6230232903;0,7200714225;0,8106069747;0,8928244121;0,9687155441;1,0384037341;1,0961743391;1,1370877907;1,1608158155;1,1774454983;1,1961428691;1,2231258656;1,2626785973;1,3124631938;1,36914391;1,4302195455;1,4938645102;1,5587439706;1,6238830365;1,6885729539;1,7523030433;1,8147108;1,8755449745;1,9346380334;1,9918854738;2,0472301898;2,1006505976;2,1521515756;2,2017575318;2,2495070842;2,2954489747;2,3396389301;2,3821372514;2,4230069685;2,4623124323;2,5001182484;2,5364884751;2,5714860299;2,6051722562;2,637606617;2,6688464861;2,6989470158;2,7279610626;2,7559391592;2,7829295199;2,8089780723;2,8341285083;2,8584223489;2,8818990186;2,9045959266;2,9265485516;2,9477905291;2,9683537384;2,9882683896;3,0075631085;3,0262650197;3,0443998268;3,0619918896;3,0790642978;3,095638942;3,1117365807;3,1273769047;3,1425785967;3,1573593896;3,17173612;3,1857247794;3,1993405625;3,2125979123;3,2255105629;3,2380915799;3,2503533976;3,2623078548;3,2739662283;3,2853392638;3,2964372058;3,3072698248;3,3178464436;3,3281759614;3,3382668771;3,3481273104;3,3577650223;3,3671874341;3,3764016453;3,3854144503;3,3942323543;3,4028615881;3,4113081224;3,4195776807;3,4276757516;3,4356076009;3,4433782825;3,4509926487;3,45845536;3,4657708945;3,4729435566;3,4799774851;3,4868766612;3,4936449157;3,5002859363;3,5068032736;3,513200348;3,519480455;3,5256467712;3,5317023595;3,5376501741;3,543493065;3,5492337831;3,5548749839;3,5604192318;3,565869004;3,5712266942;3,5764946159;3,5816750059
28-07-2016;0,311;0,2960242963;0,29940514;0,3233965527;0,3728859864;0,4420037308;0,5278427062;0,6228215986;0,7191544949;0,8098865327;0,8920930451;0,967673338;1,0369756094;1,094236584;1,1344444519;1,157267027;1,1729320018;1,1907272369;1,2169464669;1,2559198376;1,3053150622;1,3617553328;1,4227000178;1,4862947038;1,5511832731;1,6163749853;1,6811492018;1,7449862843;1,8075169487;1,8684848023;1,9277184072;1,9851102981;2,0406011279;2,0941676253;2,1458134087;2,1955619556;2,243451209;2,2895294338;2,333852032;2,3764790983;2,417473547;2,4568996828;2,494822118;2,5313049573;2,5664111938;2,600202268;2,6327377551;2,6640751509;2,6942697362;2,7233744993;2,7514401055;2,7785149011;2,8046449436;2,8298740518;2,8542438701;2,8777939419;2,900561791;2,9225830061;2,9438913277;2,9645187355;2,9844955352;3,0038504439;3,0226106726;3,0408020073;3,0584488856;3,0755744715;3,0922007258;3,1083484739;3,1240374694;3,1392864553;3,1541132211;3,1685346575;3,1825668072;3,1962249133;3,209523465;3,2224762402;3,235096346;3,2473962562;3,2593878472;3,2710824316;3,2824907891;3,2936231965;3,3044894551;3,3150989172;3,3254605099;3,3355827589;3,3454738093;3,3551414465;3,3645931152;3,3738359368;3,3828767272;3,3917220118;3,400378041;3,408850804;3,417146042;3,4252692609;3,4332257429;3,4410205576;3,4486585722;3,4561444619;3,4634827187;3,4706776602;3,4777334382;3,4846540461;3,4914433268;3,4981049792;3,5046425651;3,5110595154;3,5173591358;3,5235446128;3,5296190187;3,5355853168;3,5414463662;3,5472049261;3,5528636601;3,5584251408;3,563891853;3,5692661977;3,5745504956;3,5797469904
29-07-2016;0,309;0,2950227469;0,2930217897;0,3144169225;0,3608026506;0,4279936169;0,5113829746;0,6044849813;0,6982069135;0,7866047023;0,8673436876;0,9420407669;1,0107448268;1,0675182223;1,1072438175;1,1295567782;1,1447772333;1,1622712513;1,1883760284;1,2274449922;1,2771317966;1,3340050088;1,3954760675;1,4596565688;1,525166156;1,590996759;1,6564153585;1,7208935116;1,784055733;1,845641335;1,9054759844;1,963450352;2,0195039862;2,0736130688;2,1257810794;2,1760316521;2,2244030984;2,2709441993;2,315710974;2,3587641991;2,4001675085;2,4399859451;2,478284862;2,5151290973;2,5505823622;2,584706794;2,6175626402;2,6492080418;2,679698896;2,7090887787;2,7374289135;2,7647681761;2,7911531256;2,816628055;2,8412350565;2,8650140967;2,8880030983;2,9102380266;2,9317529771;2,9525802643;2,9727505097;2,9922927277;3,0112344106;3,029601609;3,0474190106;3,0647100155;3,0814968073;3,0978004219;3,1136408121;3,1290369092;3,1440066808;3,1585671859;3,1727346272;3,1865243989;3,1999511339;3,213028746;3,2257704715;3,238188907;3,2502960455;3,2621033103;3,2736215865;3,2848612514;3,2958322019;3,3065438811;3,3170053033;3,3272250766;3,3372114254;3,3469722105;3,3565149486;3,3658468301;3,3749747367;3,3839052569;3,3926447014;3,4011991171;3,4095743006;3,417775811;3,4258089813;3,4336789297;3,4413905705;3,4489486238;3,4563576247;3,4636219324;3,4707457386;3,4777330751;3,4845878217;3,4913137129;3,4979143445;3,5043931805;3,5107535584;3,5169986952;3,5231316927;3,5291555428;3,5350731318;3,5408872455;3,5466005731;3,5522157119;3,5577351705;3,563161373;3,5684966623;3,5737433037
01-08-2016;0,309;0,2950227468;0,2971082937;0,3198033185;0,3683901832;0,4355008941;0,5155071416;0,6109323897;0,7048797334;0,7922793827;0,8709081928;0,9429814418;1,0091702578;1,0639231214;1,1023698993;1,1242186583;1,1395254305;1,157398513;1,1839957772;1,2235472365;1,2736389091;1,3308441889;1,3925904516;1,4570012595;1,5227053569;1,588701675;1,6542626362;1,7188640666;1,782133858;1,8438140142;1,903732363;1,9617813209;2,0179018553;2,0720713078;2,124294111;2,1745946864;2,2230119983;2,2695953725;2,3144012842;2,3574908936;2,3989281588;2,4387783975;2,4771071971;2,5139795962;2,5494594782;2,583609129;2,6164889248;2,6481571188;2,6786697062;2,7080803486;2,7364403455;2,7637986397;2,7902018497;2,8156943218;2,8403181957;2,8641134809;2,887118139;2,90936817;2,9308977015;2,9517390771;2,9719229449;2,9914783439;3,0104327887;3,028812351;3,0466417377;3,0639443668;3,0807424387;3,0970570048;3,1129080325;3,1283144667;3,1432942877;3,1578645669;3,172041518;3,185840546;3,1992762938;3,2123626849;3,2251129645;3,2375397378;3,2496550059;3,2614701998;3,272996212;3,2842434266;3,2952217472;3,3059406233;3,3164090751;3,3266357165;3,3366287774;3,3463961239;3,3559452775;3,3652834336;3,3744174783;3,3833540046;3,3920993273;3,4006594975;3,4090403155;3,4172473441;3,4252859198;3,4331611645;3,4408779954;3,448441136;3,4558551242;3,4631243223;3,4702529247;3,477244966;3,4841043285;3,490834749;3,4974398261;3,5039230257;3,5102876878;3,5165370315;3,5226741607;3,5287020691;3,5346236451;3,5404416764;3,5461588539;3,5517777767;3,5573009549;3,5627308145;3,5680696998;3,5733198776
02-08-2016;0,306;0,2970140837;0,3059817861;0,3335729264;0,3856833451;0,4585458495;0,5476734056;0,6442725739;0,7404204816;0,8310611413;0,9123557843;0,9862426058;1,0534790558;1,1089410555;1,1481133942;1,1708455394;1,186984565;1,2054473344;1,2322798478;1,2716478523;1,3212191245;1,3776727716;1,4385151425;1,5019257877;1,5665733557;1,6314852847;1,6959543402;1,7594707923;1,8216726832;1,8823090259;1,9412123493;1,9982780737;2,0534489204;2,1067030686;2,1580451187;2,2074991758;2,2551035428;2,3009066425;2,3449638845;2,3873352593;2,4280834958;2,4672726555;2,5049670665;2,5412305236;2,5761256938;2,6097136835;2,6420537321;2,6732030026;2,7032164485;2,7321467398;2,7600442336;2,7869569793;2,8129307496;2,8380090911;2,8622333882;2,8856429373;2,9082750271;2,9301650233;2,951346455;2,9718511018;2,9917090796;3,010948926;3,0295976825;3,0476809743;3,0652230872;3,0822470415;3,0987746622;3,1148266459;3,1304226247;3,1455812262;3,1603201308;3,1746561259;3,1886051561;3,2021823717;3,2154021737;3,2282782564;3,2408236475;3,2530507454;3,2649713548;3,2765967199;3,2879375559;3,2990040776;3,3098060276;3,320352702;3,3306529749;3,3407153205;3,3505478357;3,3601582594;3,3695539918;3,3787421121;3,3877293955;3,3965223287;3,405127125;3,413549738;3,4217958749;3,4298710091;3,4377803914;3,4455290613;3,4531218574;3,4605634271;3,4678582358;3,4750105757;3,482024574;3,4889042007;3,4956532757;3,5022754762;3,5087743431;3,5151532867;3,5214155936;3,5275644313;3,533602854;3,5395338076;3,5453601341;3,5510845766;3,5567097831;3,5622383108;3,5676726299;3,5730151274;3,5782681101;3,5834338087
03-08-2016;0,3058;0,2990105733;0,3059856312;0,3311844956;0,382391072;0,4565418304;0,5446603118;0,6412473776;0,7373832371;0,826988418;0,9085450225;0,9831796453;1,0506846238;1,1061117883;1,1452418168;1,1680811927;1,1844347337;1,2031562418;1,2302489731;1,2698500891;1,3196138943;1,3762251322;1,4371978068;1,5007172207;1,5654564002;1,630446152;1,6949818606;1,75855585;1,8208077874;1,88148798;1,9404299957;1,997530093;2,0527316745;2,1060134754;2,1573805527;2,206857388;2,2544825961;2,3003048596;2,3443798052;2,3867676059;2,4275311442;2,4667346116;2,5044424472;2,5407185401;2,5756256382;2,6092249177;2,6415756781;2,6727351348;2,7027582868;2,731697844;2,7596041984;2,7865254305;2,8125073403;2,8375934989;2,8618253124;2,8852420968;2,9078811585;2,9297778789;2,9509658018;2,9714767197;2,9913407608;3,0105864736;3,0292409097;3,0473297038;3,0648771503;3,0819062775;3,0984389179;3,114495775;3,1300964874;3,1452596889;3,1600030657;3,1743434103;3,1882966724;3,2018780072;3,2151018201;3,2279818098;3,2405310077;3,2527618162;3,2646860436;3,2763149377;3,2876592165;3,2987290983;3,3095343285;3,3200842061;3,3303876076;3,3404530101;3,3502885127;3,3599018568;3,3693004446;3,3784913576;3,3874813731;3,3962769796;3,4048843922;3,4133095665;3,4215582114;3,4296358018;3,43754759;3,4452986173;3,4528937236;3,4603375576;3,4676345862;3,4747891029;3,4818052361;3,4886869568;3,4954380864;3,502062303;3,5085631485;3,5149440345;3,5212082483;3,5273589586;3,5333992203;3,5393319803;3,5451600815;3,5508862677;3,5565131878;3,5620433998;3,5674793746;3,5728234998;3,5780780832;3,5832453558
